STATEFP,COUNTYFP,TRACTCE,PUMA5CE
01,125,012504,01201
01,125,012505,01201
01,125,012600,01202
01,125,012700,01202
01,125,012800,01202
01,127,020100,01301
01,127,020200,01301
01,127,020301,01301
01,127,020302,01301
01,127,020400,01301
01,127,020600,01301
01,127,020700,01301
01,127,020801,01301
01,127,020802,01301
01,127,020900,01301
01,127,021000,01301
01,127,021100,01301
01,127,021200,01301
01,127,021300,01301
01,127,021400,01301
01,127,021500,01301
01,127,021600,01301
01,127,021700,01301
01,127,021800,01301
01,127,021900,01301
01,129,043900,02600
01,129,044000,02600
01,129,044100,02600
01,129,044200,02600
01,129,044300,02600
01,131,034700,02600
01,131,034801,02600
01,131,034802,02600
01,131,035100,02600
01,131,035200,02600
01,133,965501,01000
01,133,965502,01000
01,133,965503,01000
01,133,965601,01000
01,133,965602,01000
01,133,965700,01000
01,133,965800,01000
01,133,965900,01000
02,013,000100,00400
02,016,000100,00400
02,016,000200,00400
02,020,000101,00101
02,020,000102,00101
02,020,000201,00101
02,020,000202,00101
02,020,000204,00101
02,020,000205,00101
02,020,000206,00101
02,020,000500,00101
02,020,000601,00101
02,020,000602,00101
02,020,000701,00101
02,020,000702,00101
02,020,000703,00101
02,020,000801,00101
02,020,000802,00101
02,020,000901,00101
02,020,000902,00101
02,020,001000,00101
02,020,001100,00101
02,020,001200,00101
02,020,001300,00101
02,020,001401,00101
02,020,001402,00101
02,020,001500,00101
02,020,001601,00101
02,020,001602,00102
02,020,001701,00102
02,020,001702,00101
02,020,001731,00101
02,020,001732,00102
02,020,001801,00102
02,020,001802,00102
02,020,001900,00102
02,020,002000,00102
02,020,002100,00102
02,020,002201,00102
02,020,002202,00102
02,020,002301,00102
02,020,002302,00102
02,020,002304,00102
02,020,002305,00102
02,020,002400,00102
02,020,002501,00102
02,020,002502,00102
02,020,002601,00102
02,020,002602,00102
02,020,002603,00102
02,020,002711,00102
02,020,002712,00102
02,020,002713,00102
02,020,002714,00102
02,020,002811,00102
02,020,002812,00102
02,020,002813,00102
02,020,002821,00102
02,020,002822,00102
02,020,002823,00102
02,020,002900,00102
02,020,980000,00101
02,020,980100,00101
02,020,980200,00101
02,050,000100,00400
02,050,000200,00400
02,050,000300,00400
02,060,000100,00400
02,063,000200,00300
02,063,000300,00300
02,066,000100,00300
02,068,000100,00300
02,070,000100,00400
02,070,000200,00400
02,090,000100,00300
02,090,000200,00300
02,090,000300,00300
02,090,000400,00300
02,090,000500,00300
02,090,000600,00300
02,090,000700,00300
02,090,000800,00300
02,090,000900,00300
02,090,001000,00300
02,090,001200,00300
02,090,001300,00300
02,090,001401,00300
02,090,001402,00300
02,090,001501,00300
02,090,001502,00300
02,090,001600,00300
02,090,001700,00300
02,090,001901,00300
02,090,001902,00300
02,090,980000,00300
02,090,980100,00300
02,100,000100,00300
02,105,000400,00400
02,110,000100,00300
02,110,000200,00300
02,110,000300,00300
02,110,000400,00300
02,110,000500,00300
02,110,000600,00300
02,122,000100,00200
02,122,000200,00200
02,122,000300,00200
02,122,000400,00200
02,122,000500,00200
02,122,000600,00200
02,122,000701,00200
02,122,000702,00200
02,122,000800,00200
02,122,000900,00200
02,122,001000,00200
02,122,001100,00200
02,122,001200,00200
02,122,001300,00200
02,130,000101,00300
02,130,000102,00300
02,130,000200,00300
02,130,000300,00300
02,130,000400,00300
02,150,000100,00400
02,150,000200,00400
02,150,000300,00400
02,150,000400,00400
02,150,000500,00400
02,158,000100,00400
02,164,000100,00400
02,170,000101,00200
02,170,000102,00200
02,170,000200,00200
02,170,000300,00200
02,170,000401,00200
02,170,000402,00200
02,170,000501,00200
02,170,000502,00200
02,170,000601,00200
02,170,000603,00200
02,170,000604,00200
02,170,000701,00200
02,170,000703,00200
02,170,000705,00200
02,170,000706,00200
02,170,000800,00200
02,170,000900,00200
02,170,001001,00200
02,170,001003,00200
02,170,001004,00200
02,170,001100,00200
02,170,001201,00200
02,170,001202,00200
02,170,001300,00200
02,180,000100,00400
02,180,000200,00400
02,185,000100,00400
02,185,000200,00400
02,185,000300,00400
02,188,000100,00400
02,188,000200,00400
02,195,000200,00400
02,198,000100,00400
02,198,000200,00400
02,198,000300,00400
02,198,940100,00400
02,220,000100,00400
02,220,000200,00400
02,230,000100,00300
02,240,000100,00300
02,240,000400,00300
02,275,000300,00400
02,282,000100,00400
02,290,000100,00400
02,290,000200,00400
02,290,000300,00400
02,290,000400,00400
04,001,942600,01000
04,001,942700,01000
04,001,944000,01000
04,001,944100,01000
04,001,944201,01000
04,001,944202,01000
04,001,944301,01000
04,001,944302,01000
04,001,944901,01000
04,001,944902,01000
04,001,945001,01000
04,001,945002,01000
04,001,945100,01000
04,001,970201,01000
04,001,970202,01000
04,001,970300,01000
04,001,970501,01000
04,001,970502,01000
04,003,000101,00900
04,003,000102,00900
04,003,000201,00900
04,003,000202,00900
04,003,000203,00900
04,003,000301,00900
04,003,000303,00900
04,003,000304,00900
04,003,000305,00900
04,003,000400,00900
04,003,000501,00900
04,003,000502,00900
04,003,000503,00900
04,003,000600,00900
04,003,000700,00900
04,003,000800,00900
04,003,000901,00900
04,003,000902,00900
04,003,001000,00900
04,003,001100,00900
04,003,001200,00900
04,003,001301,00900
04,003,001302,00900
04,003,001401,00900
04,003,001402,00900
04,003,001501,00900
04,003,001502,00900
04,003,001601,00900
04,003,001602,00900
04,003,001701,00900
04,003,001702,00900
04,003,001703,00900
04,003,001801,00900
04,003,001802,00900
04,003,001900,00900
04,003,002001,00900
04,003,002002,00900
04,003,002100,00900
04,005,000100,00500
04,005,000200,00500
04,005,000301,00500
04,005,000302,00500
04,005,000400,00500
04,005,000500,00500
04,005,000601,00500
04,005,000602,00500
04,005,000700,00500
04,005,000800,00500
04,005,000901,00500
04,005,000902,00500
04,005,001000,00500
04,005,001101,00500
04,005,001103,00500
04,005,001104,00500
04,005,001201,00500
04,005,001301,00500
04,005,001302,00500
04,005,001500,00500
04,005,001601,00500
04,005,001602,00500
04,005,001700,00500
04,005,002000,00500
04,005,002101,00500
04,005,002102,00500
04,005,002201,00500
04,005,002202,00500
04,005,002301,00500
04,005,002302,00500
04,005,942201,00500
04,005,942202,00500
04,005,944900,00500
04,005,945000,00500
04,005,945100,00500
04,005,945200,00500
04,005,980000,00500
04,005,980100,00500
04,005,980200,00500
04,007,000100,00400
04,007,000200,00400
04,007,000301,00400
04,007,000302,00400
04,007,000400,00400
04,007,000500,00400
04,007,000600,00400
04,007,000700,00400
04,007,000800,00400
04,007,000900,00400
04,007,001000,00400
04,007,001100,00400
04,007,001200,00400
04,007,001300,00400
04,007,940200,00400
04,007,940400,00400
04,009,940500,00400
04,009,961100,00400
04,009,961201,00400
04,009,961202,00400
04,009,961300,00400
04,009,961400,00400
04,009,961500,00400
04,009,961600,00400
04,009,961700,00400
04,011,960100,00400
04,011,960200,00400
04,011,960300,00400
04,012,020101,00701
04,012,020102,00701
04,012,020201,00701
04,012,020202,00701
04,012,020501,00701
04,012,020503,00701
04,012,020504,00701
04,012,020505,00701
04,012,020602,00701
04,012,940200,00701
04,012,940300,00701
04,012,980000,00701
04,013,010102,00111
04,013,010103,00111
04,013,010104,00111
04,013,030401,00112
04,013,030402,00112
04,013,040502,00134
04,013,040506,00130
04,013,040507,00130
04,013,040512,00130
04,013,040513,00130
04,013,040514,00130
04,013,040515,00134
04,013,040516,00134
04,013,040522,00130
04,013,040523,00130
04,013,040524,00131
04,013,040525,00131
04,013,040526,00131
04,013,040527,00131
04,013,040528,00131
04,013,040529,00131
04,013,040530,00131
04,013,040531,00131
04,013,040532,00134
04,013,040533,00134
04,013,040534,00134
04,013,040535,00134
04,013,040536,00134
04,013,040537,00134
04,013,040538,00134
04,013,040539,00134
04,013,040540,00134
04,013,040541,00134
04,013,050603,00134
04,013,050604,00134
04,013,050609,00134
04,013,050611,00134
04,013,050612,00134
04,013,050613,00134
04,013,050614,00134
04,013,050615,00134
04,013,050616,00134
04,013,050617,00134
04,013,050618,00132
04,013,050619,00132
04,013,050620,00134
04,013,050621,00134
04,013,050701,00134
04,013,050702,00134
04,013,060801,00130
04,013,060802,00130
04,013,060901,00130
04,013,060902,00130
04,013,060903,00130
04,013,060904,00130
04,013,061010,00133
04,013,061011,00132
04,013,061013,00133
04,013,061014,00133
04,013,061015,00133
04,013,061017,00132
04,013,061018,00132
04,013,061020,00132
04,013,061021,00133
04,013,061024,00132
04,013,061026,00131
04,013,061027,00131
04,013,061028,00131
04,013,061029,00131
04,013,061031,00131
04,013,061032,00131
04,013,061033,00131
04,013,061034,00131
04,013,061035,00131
04,013,061036,00131
04,013,061037,00131
04,013,061038,00131
04,013,061039,00131
04,013,061040,00130
04,013,061041,00130
04,013,061042,00130
04,013,061043,00130
04,013,061044,00132
04,013,061045,00132
04,013,061046,00132
04,013,061047,00132
04,013,061048,00132
04,013,061049,00132
04,013,061050,00132
04,013,061051,00132
04,013,061052,00132
04,013,061053,00132
04,013,061054,00132
04,013,061055,00132
04,013,061056,00132
04,013,061057,00132
04,013,061058,00132
04,013,061059,00131
04,013,061060,00131
04,013,061061,00131
04,013,061062,00131
04,013,061063,00132
04,013,061064,00132
04,013,061100,00132
04,013,061200,00133
04,013,061300,00132
04,013,061401,00133
04,013,061402,00133
04,013,071503,00130
04,013,071504,00130
04,013,071505,00130
04,013,071506,00130
04,013,071509,00127
04,013,071510,00127
04,013,071511,00126
04,013,071512,00127
04,013,071513,00127
04,013,071514,00127
04,013,071515,00127
04,013,071516,00130
04,013,071517,00127
04,013,071600,00130
04,013,071701,00130
04,013,071702,00130
04,013,071801,00130
04,013,071802,00130
04,013,071903,00127
04,013,071906,00127
04,013,071909,00127
04,013,071910,00127
04,013,071911,00127
04,013,071912,00127
04,013,071913,00127
04,013,071914,00127
04,013,071915,00127
04,013,082002,00133
04,013,082007,00123
04,013,082008,00123
04,013,082009,00123
04,013,082010,00123
04,013,082012,00133
04,013,082016,00123
04,013,082017,00123
04,013,082018,00123
04,013,082019,00133
04,013,082020,00133
04,013,082021,00133
04,013,082022,00133
04,013,082023,00133
04,013,082024,00133
04,013,082025,00133
04,013,082026,00133
04,013,082027,00133
04,013,082028,00123
04,013,082204,00121
04,013,082205,00121
04,013,082206,00121
04,013,082207,00133
04,013,082208,00133
04,013,082209,00133
04,013,082210,00133
04,013,082211,00133
04,013,082212,00121
04,013,082213,00121
04,013,083000,00121
04,013,092305,00126
04,013,092306,00126
04,013,092307,00126
04,013,092308,00126
04,013,092309,00126
04,013,092311,00126
04,013,092312,00126
04,013,092401,00124
04,013,092402,00124
04,013,092500,00124
04,013,092600,00124
04,013,092705,00124
04,013,092708,00127
04,013,092709,00127
04,013,092710,00124
04,013,092711,00124
04,013,092712,00124
04,013,092713,00124
04,013,092715,00124
04,013,092716,00124
04,013,092717,00124
04,013,092718,00124
04,013,092719,00133
04,013,092720,00124
04,013,092721,00124
04,013,092723,00127
04,013,092724,00127
04,013,092801,00124
04,013,092802,00124
04,013,092900,00124
04,013,093001,00124
04,013,093002,00124
04,013,093101,00124
04,013,093104,00124
04,013,093105,00124
04,013,093106,00124
04,013,093200,00127
04,013,103205,00113
04,013,103206,00113
04,013,103207,00113
04,013,103208,00113
04,013,103209,00113
04,013,103210,00113
04,013,103211,00113
04,013,103212,00113
04,013,103214,00113
04,013,103215,00113
04,013,103216,00113
04,013,103217,00113
04,013,103219,00113
04,013,103220,00113
04,013,103302,00113
04,013,103303,00113
04,013,103304,00114
04,013,103305,00114
04,013,103306,00114
04,013,103400,00113
04,013,103501,00114
04,013,103502,00114
04,013,103604,00115
04,013,103605,00115
04,013,103606,00114
04,013,103607,00114
04,013,103608,00115
04,013,103609,00115
04,013,103611,00114
04,013,103612,00115
04,013,103614,00115
04,013,103615,00115
04,013,103701,00114
04,013,103702,00114
04,013,103900,00115
04,013,104000,00125
04,013,104100,00128
04,013,104202,00128
04,013,104203,00125
04,013,104204,00125
04,013,104205,00125
04,013,104206,00125
04,013,104207,00128
04,013,104212,00125
04,013,104214,00126
04,013,104215,00126
04,013,104216,00126
04,013,104217,00126
04,013,104218,00125
04,013,104219,00125
04,013,104221,00126
04,013,104222,00126
04,013,104223,00126
04,013,104224,00126
04,013,104225,00128
04,013,104226,00128
04,013,104227,00126
04,013,104301,00125
04,013,104302,00125
04,013,104401,00115
04,013,104402,00115
04,013,104501,00115
04,013,104502,00115
04,013,104600,00115
04,013,104701,00114
04,013,104702,00114
04,013,104801,00114
04,013,104802,00114
04,013,104900,00113
04,013,105002,00110
04,013,105003,00110
04,013,105004,00110
04,013,105101,00113
04,013,105102,00113
04,013,105103,00110
04,013,105200,00114
04,013,105300,00116
04,013,105400,00116
04,013,105501,00116
04,013,105502,00116
04,013,105503,00116
04,013,105601,00125
04,013,105602,00125
04,013,105701,00125
04,013,105702,00125
04,013,105800,00125
04,013,105900,00125
04,013,106001,00125
04,013,106002,00116
04,013,106003,00116
04,013,106100,00116
04,013,106200,00116
04,013,106300,00114
04,013,106400,00113
04,013,106501,00116
04,013,106502,00116
04,013,106600,00116
04,013,106701,00116
04,013,106702,00116
04,013,106703,00116
04,013,106801,00125
04,013,106802,00116
04,013,106900,00125
04,013,107001,00125
04,013,107002,00125
04,013,107101,00125
04,013,107102,00122
04,013,107201,00122
04,013,107202,00125
04,013,107300,00116
04,013,107401,00116
04,013,107402,00116
04,013,107403,00116
04,013,107404,00116
04,013,107500,00116
04,013,107601,00116
04,013,107602,00116
04,013,107700,00117
04,013,107800,00117
04,013,107900,00117
04,013,108000,00117
04,013,108100,00117
04,013,108200,00117
04,013,108301,00117
04,013,108302,00117
04,013,108400,00117
04,013,108501,00117
04,013,108502,00117
04,013,108601,00116
04,013,108602,00116
04,013,108802,00116
04,013,108901,00116
04,013,108902,00116
04,013,109001,00122
04,013,109002,00116
04,013,109003,00116
04,013,109101,00122
04,013,109102,00122
04,013,109200,00122
04,013,109300,00122
04,013,109401,00122
04,013,109402,00122
04,013,109500,00123
04,013,109601,00123
04,013,109602,00123
04,013,109603,00123
04,013,109604,00123
04,013,109702,00123
04,013,109703,00123
04,013,109704,00123
04,013,109705,00123
04,013,109706,00123
04,013,109707,00123
04,013,109801,00123
04,013,109802,00123
04,013,109900,00122
04,013,110001,00122
04,013,110002,00122
04,013,110100,00122
04,013,110400,00118
04,013,110501,00118
04,013,110502,00118
04,013,110600,00117
04,013,110701,00117
04,013,110702,00117
04,013,110801,00117
04,013,110802,00117
04,013,110901,00117
04,013,110902,00117
04,013,111000,00117
04,013,111100,00117
04,013,111201,00117
04,013,111202,00117
04,013,111203,00118
04,013,111204,00117
04,013,111300,00117
04,013,111401,00117
04,013,111402,00117
04,013,111501,00117
04,013,111502,00117
04,013,111601,00117
04,013,111602,00118
04,013,111700,00118
04,013,111800,00118
04,013,111900,00118
04,013,112100,00122
04,013,112201,00121
04,013,112202,00122
04,013,112301,00122
04,013,112302,00122
04,013,112401,00122
04,013,112402,00122
04,013,112502,00121
04,013,112504,00123
04,013,112507,00121
04,013,112508,00121
04,013,112510,00121
04,013,112512,00121
04,013,112514,00121
04,013,112515,00121
04,013,112516,00121
04,013,112517,00121
04,013,112518,00121
04,013,112519,00123
04,013,112520,00123
04,013,112521,00121
04,013,112522,00121
04,013,112523,00123
04,013,112524,00123
04,013,112601,00121
04,013,112602,00121
04,013,112700,00121
04,013,112900,00118
04,013,113000,00118
04,013,113100,00118
04,013,113201,00118
04,013,113202,00118
04,013,113204,00118
04,013,113301,00118
04,013,113502,00118
04,013,113503,00118
04,013,113601,00118
04,013,113602,00118
04,013,113701,00118
04,013,113702,00118
04,013,113800,00118
04,013,113900,00118
04,013,114000,00118
04,013,114100,00118
04,013,114200,00118
04,013,114301,00118
04,013,114302,00118
04,013,114401,00121
04,013,114402,00118
04,013,114500,00121
04,013,114600,00121
04,013,114704,00119
04,013,114705,00119
04,013,114800,00119
04,013,114900,00118
04,013,115200,00118
04,013,115300,00119
04,013,115400,00119
04,013,115500,00121
04,013,115600,00119
04,013,115700,00119
04,013,115801,00119
04,013,115802,00119
04,013,115900,00119
04,013,116000,00119
04,013,116100,00119
04,013,116202,00119
04,013,116203,00119
04,013,116204,00119
04,013,116205,00119
04,013,116300,00119
04,013,116400,00119
04,013,116500,00119
04,013,116605,00121
04,013,116606,00121
04,013,116607,00119
04,013,116610,00121
04,013,116611,00121
04,013,116612,00119
04,013,116614,00119
04,013,116615,00119
04,013,116616,00119
04,013,116617,00119
04,013,116618,00121
04,013,116619,00121
04,013,116620,00121
04,013,116621,00121
04,013,116703,00120
04,013,116707,00120
04,013,116708,00120
04,013,116709,00120
04,013,116710,00120
04,013,116711,00120
04,013,116712,00120
04,013,116713,00120
04,013,116714,00120
04,013,116715,00120
04,013,116717,00120
04,013,116718,00120
04,013,116719,00120
04,013,116720,00120
04,013,116721,00120
04,013,116725,00120
04,013,116727,00120
04,013,116728,00120
04,013,116729,00120
04,013,116730,00120
04,013,116731,00120
04,013,116732,00120
04,013,116733,00120
04,013,116734,00120
04,013,116735,00120
04,013,116736,00120
